u,v,key,geometry,stroke_group,edge_interior_angle,int_bearing_diff
1371563077,394751,0,"LINESTRING (16.3490743 48.2251617, 16.3489597 48.2251756, 16.3489395 48.225178, 16.3488852 48.2251843, 16.3488332 48.2251903, 16.3480705 48.2253177)",2,"{(1371563077, 655018, 0): 84.387, (378727, 1371563077, 0): 178.579, (394751, 251207329, 0): 179.94299999999998, (392442, 394751, 0): 91.578, (655032, 1371563077, 0): 93.994, (394751, 393373, 0): 86.178}",4
33144947,33144941,0,"LINESTRING (16.3343852 48.2217078, 16.3348182 48.2215171, 16.3354187 48.2212569)",30,"{(33144633, 33144941, 0): 74.39099999999999, (33144941, 33144427, 0): 105.851, (33144459, 33144947, 0): 69.441, (33144947, 33144640, 0): 110.072, (392224, 33144947, 0): 178.917, (33144941, 264055540, 0): 179.631}",0
394751,393373,0,"LINESTRING (16.3480705 48.2253177, 16.348074 48.2253325, 16.3481838 48.2258025, 16.3481948 48.2258512, 16.3482649 48.2261628, 16.3482783 48.2262225)",66,"{(393373, 655032, 0): 95.234, (394751, 251207329, 0): 93.879, (392442, 394751, 0): 177.756, (1371563077, 394751, 0): 86.178, (392251, 393373, 0): 84.104}",0
33345301,60631071,0,"LINESTRING (16.3385877 48.2248059, 16.3392191 48.2254335, 16.3401854 48.2252581)",3,"{(33144577, 33345301, 0): 178.078, (60631071, 401838, 0): 173.63, (33144555, 60631071, 0): 85.044, (33144555, 33345301, 0): 67.203, (33345301, 33345300, 0): 110.6, (60631071, 33345293, 0): 88.11500000000001}",71
1629378075,3963787755,0,"LINESTRING (16.3496756 48.2245257, 16.3497985 48.2244934, 16.3498517 48.2244794, 16.3499083 48.2244384, 16.349936 48.2244172, 16.3504229 48.2241004)",3,"{(655018, 1629378075, 0): 171.054, (3963787755, 33345330, 0): 179.966, (33345337, 3963787755, 0): 113.738, (33345332, 1629378075, 0): 88.348, (1629378075, 378727, 0): 91.72999999999999}",23
2605251576,33079197,0,"LINESTRING (16.338588 48.2150512, 16.3385119 48.2150388, 16.3382873 48.2150045, 16.3381283 48.2150118, 16.3380453 48.2150156, 16.3378625 48.2149914, 16.337134 48.2149004)",1,"{(2605251628, 2605251576, 0): 177.45600000000002, (33079197, 264056412, 0): 179.649, (33079198, 2605251576, 0): 84.257, (33144888, 33079197, 0): 88.63799999999999, (2605251576, 33144883, 0): 102.919}",3
28982564,28982569,0,"LINESTRING (16.3529349 48.2254457, 16.3530162 48.2254209, 16.3537548 48.2251954, 16.3544493 48.2249833, 16.354479 48.2249758, 16.3545198 48.224962)",1,"{(28982563, 28982564, 0): 176.113, (28982564, 28982560, 0): 99.89, (28982569, 1381612052, 0): 69.111}",2
655032,392847,0,"LINESTRING (16.3492475 48.2260964, 16.3494049 48.2260775, 16.3494573 48.226073, 16.3495095 48.2260669, 16.3497353 48.2260427, 16.3498057 48.2260337, 16.3498475 48.2260283, 16.3499119 48.2260201, 16.3500044 48.2260095)",1,"{(393373, 655032, 0): 179.405, (392847, 26405240, 0): 179.463, (655032, 1371563077, 0): 95.842, (378727, 392847, 0): 85.56400000000001}",0
392251,393373,0,"LINESTRING (16.3436724 48.226886, 16.3438441 48.2268509, 16.3441158 48.2268443, 16.3446996 48.2268617, 16.3450864 48.2268352, 16.3454596 48.2267569, 16.3462415 48.2265708, 16.3463966 48.2265364, 16.3470617 48.2263866, 16.3475113 48.2263129, 16.3481981 48.226232, 16.3482783 48.2262225)",1,"{(25280685, 392251, 0): 177.949, (393373, 655032, 0): 179.338, (33344816, 392251, 0): 95.114, (394751, 393373, 0): 84.104}",7
33345321,30696019,0,"LINESTRING (16.3388424 48.2279167, 16.3394782 48.227763, 16.339552 48.2277452, 16.3402548 48.2275537, 16.3409908 48.2274167)",1,"{(30696019, 25280685, 0): 178.07899999999998, (33345321, 33345291, 0): 102.628, (33345293, 30696019, 0): 72.076, (30696018, 33345321, 0): 178.149}",4
30696018,33345321,0,"LINESTRING (16.3367735 48.2283379, 16.3368725 48.228318, 16.3370252 48.2282721, 16.338237 48.2280425, 16.3388424 48.2279167)",1,"{(33345321, 33345291, 0): 75.521, (287914700, 30696018, 0): 177.82999999999998, (3337813458, 30696018, 0): 108.245, (33345321, 30696019, 0): 178.149}",1
6590910053,33143877,0,"LINESTRING (16.3275274 48.2190498, 16.3275527 48.2190287, 16.3275705 48.2190053, 16.327582 48.2189805, 16.3275841 48.2189562, 16.3275822 48.218942, 16.3275772 48.2189258, 16.3275737 48.2189142, 16.3275657 48.2188939, 16.3275585 48.2188743, 16.3275467 48.2188416, 16.3275379 48.2188144, 16.3275287 48.2187858, 16.3274882 48.2186438, 16.3274293 48.2184267, 16.3274136 48.2183691)",18,"{(256759891, 6590910053, 0): 165.46099999999998, (6590910053, 256759894, 0): 114.888, (33143877, 33143855, 0): 179.714, (33242217, 33143877, 0): 97.738}",49
685161,2455074401,0,"LINESTRING (16.3434676 48.2160075, 16.3436069 48.2159675, 16.3436743 48.2159267, 16.3436858 48.215898, 16.3437057 48.2158197, 16.3437177 48.2156103, 16.3437351 48.2153553, 16.3437435 48.2153159, 16.343759 48.2152805, 16.3437667 48.2152556, 16.3437811 48.2152024)",12,"{(685158, 2455074401, 0): 102.511, (2455074401, 2455074396, 0): 76.855, (33143752, 685161, 0): 176.13400000000001, (685161, 2451408746, 0): 22.875, (2455074401, 33144149, 0): 165.24399999999997}",56
2455074401,33144149,0,"LINESTRING (16.3437811 48.2152024, 16.3437813 48.215173, 16.3437887 48.215125, 16.3438336 48.2145713, 16.343854 48.2141692)",12,"{(685158, 2455074401, 0): 92.245, (2455074401, 2455074396, 0): 88.389, (685161, 2455074401, 0): 165.24399999999997, (33144149, 33144282, 0): 178.928, (33144127, 33144149, 0): 87.95400000000001, (33144149, 33182049, 0): 91.722}",2
33144149,33144282,0,"LINESTRING (16.343854 48.2141692, 16.3438773 48.213834, 16.3439237 48.2131287)",12,"{(33144282, 33182063, 0): 180, (33144171, 33144282, 0): 86.388, (33144282, 33182048, 0): 94.13000000000001, (2455074401, 33144149, 0): 178.928, (33144127, 33144149, 0): 93.118, (33144149, 33182049, 0): 87.206}",0
33144127,33144149,0,"LINESTRING (16.3426267 48.2141577, 16.3434644 48.2141625, 16.3436004 48.2141654, 16.343854 48.2141692)",14,"{(33144089, 33144127, 0): 179.25300000000001, (2455074396, 33144127, 0): 97.419, (33144127, 33144171, 0): 97.99900000000001, (2455074401, 33144149, 0): 87.95400000000001, (33144149, 33144282, 0): 93.118, (33144149, 33182049, 0): 179.67600000000002}",1
33144149,33182049,0,"LINESTRING (16.343854 48.2141692, 16.3441109 48.2141745, 16.3455458 48.2141933)",14,"{(685158, 33182049, 0): 94.29400000000001, (33182049, 33182048, 0): 121.112, (2455074401, 33144149, 0): 91.722, (33144149, 33144282, 0): 87.206, (33144127, 33144149, 0): 179.67600000000002}",1
2605251576,33144883,0,"LINESTRING (16.338588 48.2150512, 16.3385906 48.2150918, 16.3385914 48.2151052, 16.3385943 48.2151199, 16.3386062 48.2151815, 16.3387674 48.2160107)",48,"{(2605251628, 2605251576, 0): 86.953, (33144888, 33144883, 0): 83.747, (33144883, 33144880, 0): 95.893, (33079198, 2605251576, 0): 179.848, (33144883, 685160, 0): 178.761, (2605251576, 33079197, 0): 102.919}",5
33143752,2455074396,0,"LINESTRING (16.3427868 48.2161544, 16.3427862 48.2161137, 16.3427732 48.2152841, 16.3427727 48.2152538, 16.3427719 48.2152331, 16.3427693 48.2152065, 16.3427655 48.2151708)",45,"{(2455074401, 2455074396, 0): 94.448, (2455074396, 2455074405, 0): 97.654, (685164, 33143752, 0): 101.82900000000001, (33143752, 685161, 0): 78.68299999999999, (2455074396, 33144127, 0): 175.674, (33144412, 33143752, 0): 156.218}",3
8074083217,2285939391,0,"LINESTRING (16.3265162 48.2132976, 16.3264154 48.2132796, 16.3263498 48.2132676, 16.3260877 48.2132198, 16.3260098 48.2132056, 16.3258749 48.213181, 16.325787 48.2131649, 16.3256841 48.213166, 16.3255397 48.2131775, 16.3255232 48.2131797)",1,"{(33079241, 8074083217, 0): 179.269, (68228729, 2285939391, 0): 64.259, (248526743, 8074083217, 0): 105.678, (2285939391, 24966938, 0): 127.049, (2285939391, 25276596, 0): 173.361, (8074083217, 2383639011, 0): 80.147}",26
2285939391,25276596,0,"LINESTRING (16.3255232 48.2131797, 16.3254211 48.2132056, 16.3253502 48.2132189, 16.325149 48.2132567, 16.3247837 48.2133174, 16.3246635 48.2133172, 16.3245633 48.213317, 16.3243013 48.2133556)",1,"{(25276596, 33242275, 0): 100.853, (68228729, 2285939391, 0): 109.102, (2285939391, 24966938, 0): 59.59, (8074083217, 2285939391, 0): 173.361}",8
8074083217,2383639011,0,"LINESTRING (16.3265162 48.2132976, 16.3265163 48.2132765, 16.3265184 48.2132012, 16.3264962 48.2130513, 16.3265006 48.2130253, 16.3265031 48.212999, 16.3265032 48.2129693, 16.3265065 48.2129369, 16.3265161 48.2129075, 16.32653 48.2128804, 16.3265498 48.2128559, 16.3265736 48.2128346)",18,"{(33079241, 8074083217, 0): 99.122, (248526743, 8074083217, 0): 174.175, (2383639011, 33079231, 0): 167.684, (7490239743, 2383639011, 0): 61.676, (8074083217, 2285939391, 0): 80.147}",36
33079214,33079213,0,"LINESTRING (16.338719 48.2107501, 16.3388804 48.2106303, 16.3391479 48.2105274, 16.3393239 48.2104389, 16.3393754 48.210413, 16.3394082 48.2103939)",18,"{(378472, 33079214, 0): 130.88400000000001, (33079214, 378471, 0): 55.858000000000004, (33079223, 33079214, 0): 164.183, (33079213, 2385553146, 0): 178.596, (2423397431, 33079213, 0): 110.007, (33079213, 33079212, 0): 69.65299999999999}",7
17312861,2423397431,0,"LINESTRING (16.339313 48.208421, 16.339293 48.2084251, 16.339216 48.2084409, 16.3391389 48.2084566, 16.3391172 48.2084665, 16.3390797 48.2084835, 16.3390583 48.2084933, 16.3390143 48.2085133, 16.338893 48.2085666)",20,"{(2423397431, 258358061, 0): 168.714, (2423397431, 33079213, 0): 87.422, (33144363, 17312861, 0): 179.609, (2385553146, 17312861, 0): 84.58500000000001}",16
258358061,16614540,0,"LINESTRING (16.3381825 48.2086624, 16.3380598 48.2086618, 16.3380065 48.2086615, 16.3379207 48.2086611, 16.3376983 48.2086952, 16.336431 48.2088897, 16.3357271 48.2089976, 16.3355236 48.2090287, 16.3354337 48.2090425, 16.3353264 48.209059, 16.3350948 48.2090946, 16.333911 48.2092769, 16.3336413 48.209318, 16.3331067 48.2093995, 16.3330136 48.2094137)",20,"{(378471, 258358061, 0): 125.487, (2423397431, 258358061, 0): 177.655, (16614540, 25280481, 0): 80.369, (16614540, 25267596, 0): 179.814}",13
16614540,25267596,0,"LINESTRING (16.3330136 48.2094137, 16.3329191 48.2094278, 16.3320306 48.2095635, 16.3318878 48.2095855)",20,"{(25267596, 25276589, 0): 179.87699999999998, (16614540, 25280481, 0): 99.817, (25267596, 33079244, 0): 61.215, (258358061, 16614540, 0): 179.814}",0
378642,378629,0,"LINESTRING (16.3271266 48.21031, 16.3261491 48.210463, 16.3260647 48.2104756, 16.3254549 48.210567, 16.3253218 48.2105879, 16.325222 48.2106035, 16.3252037 48.2106064)",20,"{(378630, 378629, 0): 79.994, (17312826, 378642, 0): 179.699, (378642, 33079254, 0): 99.41799999999999, (378629, 32637457, 0): 179.952}",0
378629,32637457,0,"LINESTRING (16.3252037 48.2106064, 16.3251853 48.2106093, 16.3250818 48.2106253, 16.3247884 48.2106698, 16.3243157 48.2107435, 16.3241617 48.2107675, 16.3237391 48.2108291, 16.3231119 48.2109254, 16.3227423 48.2109801, 16.3220749 48.2110822)",20,"{(378630, 378629, 0): 100.054, (378642, 378629, 0): 179.952}",0
33144363,17312861,0,"LINESTRING (16.3416718 48.2079297, 16.3414028 48.207982, 16.3394672 48.2083895, 16.3394293 48.2083975, 16.3393328 48.2084168, 16.339313 48.208421)",20,"{(33144360, 33144363, 0): 89.683, (17312861, 2423397431, 0): 179.609, (17312860, 33144363, 0): 179.399, (2385553146, 17312861, 0): 95.806}",1
17312860,33144363,0,"LINESTRING (16.3434482 48.207556, 16.3433517 48.2075765, 16.3430227 48.2076463, 16.3430014 48.2076507, 16.3425313 48.2077489, 16.3421754 48.2078263, 16.3416718 48.2079297)",20,"{(31673327, 17312860, 0): 179.864, (33144360, 33144363, 0): 90.91799999999999, (25267608, 17312860, 0): 93.41900000000001, (33144363, 17312861, 0): 179.399}",1
31673329,31673327,0,"LINESTRING (16.3456095 48.2071121, 16.3452065 48.2071941, 16.344842 48.2072743)",20,"{(31673327, 17312860, 0): 179.097, (31673327, 2250807664, 0): 88.23100000000001, (31673334, 31673329, 0): 92.931}",1
31673334,31673329,0,"LINESTRING (16.3454669 48.2102933, 16.3454695 48.2102769, 16.3454784 48.2102223, 16.3457085 48.208807, 16.3457199 48.2087508, 16.3457342 48.2086573, 16.3457733 48.2084665, 16.3458069 48.2080132, 16.3457536 48.2076675, 16.345613 48.2071257, 16.3456095 48.2071121)",20,"{(31673334, 2250807664, 0): 111.14, (31673329, 31673327, 0): 92.931, (31673331, 31673334, 0): 86.676}",16
26405240,26405238,0,"LINESTRING (16.3510467 48.2259001, 16.3509246 48.2254255, 16.3507979 48.2249715, 16.3507849 48.224925)",67,"{(392847, 26405240, 0): 81.556, (26405240, 28982563, 0): 90.54899999999999, (28982559, 26405238, 0): 90.305, (26405238, 378727, 0): 97.354, (26405238, 33345337, 0): 179.562}",1
33174087,26405248,0,"LINESTRING (16.3301412 48.2220206, 16.330565 48.2226845, 16.3309683 48.2233015)",28,"{(33144611, 33174087, 0): 179.344, (26405248, 33144463, 0): 179.364, (33144747, 26405248, 0): 80.224, (26405248, 33144997, 0): 94.971, (33144652, 33174087, 0): 76.237, (33174087, 33144655, 0): 103.58500000000001}",0
64970627,33144491,0,"LINESTRING (16.3321398 48.2251083, 16.3330155 48.2246616, 16.3334638 48.2244419, 16.3338278 48.224264)",8,"{(64970487, 64970627, 0): 165.44799999999998, (33144491, 33144487, 0): 179.976, (283324413, 33144491, 0): 105.757, (33144491, 292365649, 0): 74.649, (33144463, 64970627, 0): 96.328, (64970627, 29048470, 0): 85.401}",1
29048470,283324413,0,"LINESTRING (16.3326189 48.2258864, 16.3326717 48.2258672, 16.3327326 48.2258405, 16.3328533 48.225781, 16.3330906 48.225665, 16.3335652 48.2254334, 16.3343633 48.2250386, 16.334388 48.2250266, 16.3344762 48.2249845)",7,"{(64969715, 29048470, 0): 179.37800000000001, (283324413, 33144069, 0): 179.408, (33345286, 283324413, 0): 105.715, (283324413, 33144491, 0): 73.429, (64970627, 29048470, 0): 101.6, (29048470, 33345319, 0): 77.798}",7
31673331,31673334,0,"LINESTRING (16.3469174 48.2099731, 16.3463847 48.2100901, 16.3457546 48.2102304, 16.3454669 48.2102933)",52,"{(25267624, 31673331, 0): 179.84099999999998, (31673334, 2250807664, 0): 179.798, (31673334, 31673329, 0): 86.676, (31673331, 33182076, 0): 101.44099999999999}",0
31673331,33182076,0,"LINESTRING (16.3469174 48.2099731, 16.3469227 48.2099851, 16.3469409 48.2100261, 16.3470413 48.2102527, 16.3471055 48.2105846, 16.3471182 48.210916, 16.3470321 48.211573)",98,"{(25267624, 31673331, 0): 78.4, (33182076, 3704365811, 0): 179.45800000000003, (31673331, 31673334, 0): 101.44099999999999, (33182076, 33182075, 0): 111.04199999999999}",21
123849573,33182047,0,"LINESTRING (16.3459839 48.2131215, 16.3460701 48.2131265, 16.3461723 48.2131324, 16.3462975 48.2131397, 16.3466256 48.2131491, 16.3469604 48.2131576, 16.347284 48.2131666)",15,"{(33182048, 123849573, 0): 178.166, (33182047, 33182042, 0): 179.458, (1114680094, 123849573, 0): 135.691, (33182047, 33182046, 0): 86.524, (123849573, 33182046, 0): 122.21799999999999}",3
33144909,33144932,0,"LINESTRING (16.3281493 48.2165059, 16.3281488 48.216441, 16.3281961 48.2156368, 16.3282155 48.2152008)",81,"{(33144914, 33144909, 0): 89.672, (33144909, 33144906, 0): 90.302, (33144928, 33144932, 0): 96.745, (33144932, 33144935, 0): 88.015, (256759895, 33144909, 0): 172.063, (33144932, 33174084, 0): 179.833}",2
33079254,378630,0,"LINESTRING (16.3272905 48.2109258, 16.3263705 48.2110703, 16.3255156 48.2112014, 16.3254219 48.2112158, 16.3254075 48.211218)",37,"{(24966938, 378630, 0): 99.515, (378630, 378629, 0): 94.309, (33079252, 33079254, 0): 179.365, (378642, 33079254, 0): 121.32199999999999, (33079254, 33079245, 0): 113.79}",0
33345300,33345298,0,"LINESTRING (16.3377254 48.2252002, 16.3371846 48.2254432, 16.3365119 48.2257525)",72,"{(33344824, 33345300, 0): 109.197, (33345300, 33345304, 0): 70.84400000000001, (33345303, 33345298, 0): 107.762, (33345298, 33345285, 0): 73.065, (33345301, 33345300, 0): 179.623, (33345298, 33345287, 0): 179.297}",1
33144588,33144583,0,"LINESTRING (16.3380305 48.2193773, 16.3386613 48.2192173, 16.3393624 48.2190394, 16.3397278 48.2189455)",10,"{(264055538, 33144588, 0): 177.68099999999998, (33144583, 33143898, 0): 176.452, (33144821, 33144583, 0): 83.203, (33144583, 33144629, 0): 96.31099999999999, (264061926, 33144588, 0): 94.646, (33144588, 33144626, 0): 69.217}",0
2385553146,17312861,0,"LINESTRING (16.3401273 48.2099883, 16.3400963 48.2099203, 16.3400341 48.2097815, 16.3398812 48.2095191, 16.3396636 48.2091556, 16.3394583 48.2087684, 16.3393624 48.2085769, 16.3393506 48.2085532, 16.3393375 48.2085255, 16.3393219 48.2084815, 16.3393164 48.2084524, 16.3393146 48.2084358, 16.339313 48.208421)",77,"{(33079213, 2385553146, 0): 103.24, (2487955438, 2385553146, 0): 174.486, (17312861, 2423397431, 0): 84.58500000000001, (33144363, 17312861, 0): 95.806}",13
33144412,33143752,0,"LINESTRING (16.3432089 48.2170754, 16.3431842 48.2170213, 16.3431726 48.216996, 16.343154 48.2169545, 16.3431341 48.2169111, 16.3431044 48.2168464, 16.3430778 48.2167886, 16.3428644 48.2163234, 16.3428138 48.2162133, 16.3427868 48.2161544)",45,"{(33144376, 33144412, 0): 103.049, (33144412, 378699, 0): 76.479, (685164, 33143752, 0): 101.953, (33143752, 685161, 0): 77.53500000000001, (33144416, 33144412, 0): 179.582, (33143752, 2455074396, 0): 156.218}",0
33144171,33144300,0,"LINESTRING (16.3424876 48.2131249, 16.3423787 48.2124088, 16.3423537 48.2121265, 16.342347 48.2120506)",45,"{(33144156, 33144171, 0): 82.033, (33144171, 33144282, 0): 98.79899999999999, (33144127, 33144171, 0): 179.024, (33144300, 2487786197, 0): 179.012, (33182063, 33144300, 0): 87.01, (33144300, 33144292, 0): 92.76}",2
33144300,2487786197,0,"LINESTRING (16.342347 48.2120506, 16.3423418 48.2120014, 16.342322 48.2118323, 16.3423068 48.2116714, 16.3421967 48.2108789, 16.3422019 48.2108246, 16.3422031 48.2108117)",45,"{(2487786197, 33144360, 0): 175.708, (314318424, 2487786197, 0): 100.78299999999999, (2487786197, 2487955438, 0): 88.935, (33144171, 33144300, 0): 179.012, (33182063, 33144300, 0): 93.978, (33144300, 33144292, 0): 86.252}",8
33182063,33144300,0,"LINESTRING (16.3440021 48.2119724, 16.3438833 48.2119783, 16.3426452 48.21204, 16.3424501 48.2120469, 16.342347 48.2120506)",83,"{(33144282, 33182063, 0): 92.964, (1114010120, 33182063, 0): 158.262, (33144171, 33144300, 0): 87.01, (33144300, 2487786197, 0): 93.978, (33144300, 33144292, 0): 179.77}",1
33144300,33144292,0,"LINESTRING (16.342347 48.2120506, 16.3422643 48.2120539, 16.3420307 48.2120632, 16.3408755 48.2121091, 16.3407986 48.2121122)",83,"{(33144156, 33144292, 0): 75.201, (33144292, 33144355, 0): 106.68, (33144171, 33144300, 0): 92.76, (33144300, 2487786197, 0): 86.252, (33182063, 33144300, 0): 179.77}",0
60631071,33345293,0,"LINESTRING (16.3401854 48.2252581, 16.3401945 48.2253197, 16.340325 48.2262071, 16.3403744 48.2263212, 16.3406727 48.2268324, 16.3406794 48.226844)",63,"{(33344817, 33345293, 0): 109.375, (33345293, 251523470, 0): 75.218, (60631071, 401838, 0): 85.515, (33144555, 60631071, 0): 173.159, (33345293, 30696019, 0): 178.57, (33345301, 60631071, 0): 88.11500000000001}",15
33144655,33144747,0,"LINESTRING (16.3292942 48.2223117, 16.32967 48.2229181, 16.3301183 48.2236691)",69,"{(33144750, 33144747, 0): 82.185, (33144747, 26405248, 0): 97.451, (33174087, 33144655, 0): 77.18, (33144655, 33144659, 0): 102.86, (33144616, 33144655, 0): 179.494, (33144747, 50655844, 0): 179.274}",1
33144629,33144626,0,"LINESTRING (16.3399699 48.2195895, 16.339772 48.2196325, 16.3397134 48.2196452, 16.339645 48.2196601, 16.3384073 48.2199151)",31,"{(33144626, 264055539, 0): 179.946, (33144583, 33144629, 0): 82.001, (33144629, 33144424, 0): 98.247, (33144588, 33144626, 0): 113.374, (33144626, 33144422, 0): 69.333}",1
33144633,33144640,0,"LINESTRING (16.3349181 48.2206395, 16.3341114 48.2207966, 16.3339504 48.2208263, 16.3336007 48.2208909)",31,"{(33144633, 33144941, 0): 118.016, (33144947, 33144640, 0): 56.625, (33144640, 33144591, 0): 123.043, (264055539, 33144633, 0): 179.239, (33144640, 33144644, 0): 173.312}",1
